limit, count
1.0 ,  0
1.1 ,  334
1.2 ,  132
1.3 ,  33
1.4 ,  28
1.5 ,  16
1.6 ,  8
1.7 ,  13
1.8 ,  12
1.9 ,  12
2.0 ,  9
2.1 ,  14
2.2 ,  17
2.3 ,  11
2.4 ,  19
2.5 ,  14
2.6 ,  11
2.7 ,  8
2.8 ,  12
2.9 ,  12
3.0 ,  7
3.1 ,  8
3.2 ,  7
3.3 ,  6
3.4 ,  14
3.5 ,  13
3.6 ,  8
3.7 ,  2
3.8 ,  9
3.9 ,  6
4.0 ,  8
4.1 ,  7
4.2 ,  3
4.3 ,  5
4.4 ,  4
4.5 ,  8
4.6 ,  3
4.7 ,  4
4.8 ,  2
4.9 ,  8
5.0 ,  7
5.1 ,  8
5.2 ,  7
5.3 ,  3
5.4 ,  3
5.5 ,  4
5.6 ,  3
5.7 ,  4
5.8 ,  7
5.9 ,  4
6.0 ,  7
6.1 ,  5
6.2 ,  4
6.3 ,  7
6.4 ,  3
6.5 ,  2
6.6 ,  4
6.7 ,  5
6.8 ,  4
6.9 ,  4
7.0 ,  2
7.1 ,  6
7.2 ,  6
7.3 ,  5
7.4 ,  1
7.5 ,  3
7.6 ,  4
7.7 ,  1
7.8 ,  2
7.9 ,  2
8.0 ,  3
8.1 ,  1
8.2 ,  0
8.3 ,  1
8.4 ,  4
8.5 ,  3
8.6 ,  1
8.7 ,  1
8.8 ,  4
8.9 ,  0
9.0 ,  0
9.1 ,  0
9.2 ,  0
9.3 ,  0
9.4 ,  1
9.5 ,  0
9.6 ,  2
9.7 ,  1
9.8 ,  0
9.9 ,  0
10.0 ,  0
10.1 ,  1
10.2 ,  0
10.3 ,  0
10.4 ,  0
10.5 ,  0
10.6 ,  0
10.7 ,  0
10.8 ,  0
10.9 ,  2
11.0 ,  0
11.1 ,  0
11.2 ,  0
11.3 ,  0
11.4 ,  0
11.5 ,  0
11.6 ,  0
11.7 ,  0
11.8 ,  0
11.9 ,  1
