limit, count
1.0 ,  0
1.1 ,  47
1.2 ,  89
1.3 ,  91
1.4 ,  51
1.5 ,  56
1.6 ,  34
1.7 ,  45
1.8 ,  47
1.9 ,  38
2.0 ,  47
2.1 ,  38
2.2 ,  40
2.3 ,  36
2.4 ,  30
2.5 ,  23
2.6 ,  30
2.7 ,  33
2.8 ,  25
2.9 ,  22
3.0 ,  18
3.1 ,  15
3.2 ,  19
3.3 ,  14
3.4 ,  17
3.5 ,  11
3.6 ,  13
3.7 ,  4
3.8 ,  18
3.9 ,  6
4.0 ,  8
4.1 ,  8
4.2 ,  10
4.3 ,  5
4.4 ,  4
4.5 ,  2
4.6 ,  3
4.7 ,  0
4.8 ,  1
4.9 ,  1
5.0 ,  1
